"Line","TrapID","Code","TrapType","TrapSubType","Tags","Latitude","Longitude","Easting","Northing","EntryID","Date","Status","InitialBait","Rebaited","BaitType","BaitDetails","RecordedBy","Strikes","SpeciesCaught","Sex","Maturity","TrapCondition","Notes"
"7. ST Lower",7233720,"BF 7E","Sentinel",NA,NA,-43.653440514893,172.63647183679,1570685.3311742,5166553.3899301,14416312,2022-08-04 11:53:00,"Still set, bait bad","Peanut butter, Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"1: MT Upper",7242783,"1F A100","AT220",NA,NA,-43.648773265934,172.62790067652,1569991.8343461,5167068.6768549,14416368,2022-08-04 12:00:00,"Still set, bait OK","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"7. ST Lower",10202308,"BF 7C","Sentinel",NA,NA,-43.653932822096,172.63524342309,1570586.5129288,5166498.2791348,14416494,2022-08-04 12:20:00,"Still set, bait bad","Peanut butter, Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"1: MT Upper",7961203,"1H A18 (retired)","AT220",NA,NA,-43.649454462916,172.62976689435,1570142.6741052,5166993.6953581,14417087,2022-08-04 12:45:00,"Still set, bait OK","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"5. ST Line",13409990,"5N S14","Sentinel",NA,NA,-43.65415262087,172.63315687901,1570418.3645592,5166473.1264851,14419357,2022-08-04 14:16:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7224641,"MT 3G","Sentinel",NA,NA,-43.651393017114,172.63080544116,1570227.3850358,5166778.7704559,14546440,2022-08-04 15:07:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7243153,"ST 6A","Sentinel",NA,NA,-43.654868948409,172.63288517208,1570396.8064237,5166393.4734383,14568959,2022-08-17 11:54:00,"Still set, bait missing","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7300733,"MT 9B","Sentinel",NA,NA,-43.650859129673,172.63296889279,1570401.5881907,5166838.8383174,14608563,2022-08-22 12:11:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7300884,"MT 9C","Sentinel",NA,NA,-43.650567773996,172.63348317311,1570442.9183359,5166871.3798549,14608598,2022-08-22 12:15:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7301003,"MT 9D","Sentinel",NA,NA,-43.650283232271,172.63471864491,1570542.4117056,5166903.4205629,14608718,2022-08-22 12:18:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7301316,"MT 9E (retired)","Sentinel",NA,NA,-43.649902240061,172.63552300483,1570607.0923973,5166946.0191119,14608771,2022-08-22 12:22:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7301684,"MT 9F","Sentinel",NA,NA,-43.650122536621,172.63615640324,1570658.2794999,5166921.7768333,14609075,2022-08-22 12:39:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7301809,"MT 9G","Sentinel",NA,NA,-43.649409689365,172.63841084244,1570839.7412265,5167001.7408667,14609230,2022-08-22 12:52:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7302002,"MT 9H","Sentinel",NA,NA,-43.650029235842,172.63753012916,1570769.0167648,5166932.6236002,14609292,2022-08-22 13:00:00,"Sprung","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK","Has possum teeth marks in bait"
NA,7302118,"MT 9I","Sentinel",NA,NA,-43.65038103768,172.63762402933,1570776.7598189,5166893.585171,14609387,2022-08-22 13:10:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"1: MT Upper",7462465,"1Sa","Sentinel",NA,NA,-43.650324369902,172.62504598295,1569762.3939262,5166895.3736194,14616613,2022-08-23 09:50:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"11. Dons",13765945,"11C","Sentinel",NA,NA,-43.656044816931,172.6392045107,1570906.9496309,5166265.1146169,14616690,2022-08-23 10:03:00,"Initial set",NA,"Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,13765670,"11D","Sentinel",NA,NA,-43.655025947087,172.63956912387,1570935.8591397,5166378.3992516,14616805,2022-08-23 10:13:00,"Initial set",NA,"Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"11. Dons",13776068,"11E","Sentinel",NA,NA,-43.653312902865,172.64015372141,1570982.1746427,5166568.8564708,14617108,2022-08-23 10:35:00,"Initial set",NA,"Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,13766890,"10E S79","Sentinel",NA,NA,-43.64647825194,172.62873994216,1570058.3774769,5167323.8665484,14619525,2022-08-23 12:54:00,"Initial set",NA,"Yes","Peanut butter","PB Bait and Blaze lure added","Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7243153,"ST 6A","Sentinel",NA,NA,-43.654868948409,172.63288517208,1570396.8064237,5166393.4734383,14638086,2022-08-25 10:47:00,"Still set, bait bad","Peanut butter","Yes","Peanut butter","PB Bait and blaze lure added","Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7243273,"ST6B (retired)","Sentinel",NA,NA,-43.655459511479,172.63202292521,1570327.5678028,5166327.5769066,14638593,2022-08-25 11:04:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",13407453,"ST 6C","Sentinel",NA,NA,-43.656278066762,172.6315547068,1570290.2157931,5166236.49968,14638792,2022-08-25 11:22:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7242909,"ST 6D","Sentinel",NA,NA,-43.657425891022,172.6307436093,1570225.3796332,5166108.73026,14639329,2022-08-25 11:59:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",13242889,"6E","Sentinel",NA,NA,-43.657689689387,172.63040941316,1570198.5625116,5166079.3125413,14639555,2022-08-25 12:16:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7223915,"MT 2F","Sentinel",NA,NA,-43.651595722036,172.62614999781,1569852.0615667,5166754.5774333,14667636,2022-08-29 10:25:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK","Lots of fresh possum poo around the trap"
"1: MT Upper",7464335,"1Sd (retired)","Sentinel",NA,NA,-43.648750607854,172.62685831118,1569907.7608188,5167070.8159317,14667963,2022-08-29 10:38:00,"Still set, bait bad","None","Yes","Peanut butter","Blaze lure added","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7224268,"MT 2J","Sentinel",NA,NA,-43.649925145164,172.62872599358,1570058.9647658,5166941.0459452,14668102,2022-08-29 10:59:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"9. Denis",13276448,"S68","Sentinel",NA,NA,-43.648595590552,172.64622809469,1571469.7764537,5167094.8720472,14668124,2022-08-29 11:10:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7300267,"MT 2N","Sentinel",NA,NA,-43.650811523791,172.62938274299,1570112.3672687,5166842.8404554,14671384,2022-08-29 11:48:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7243153,"ST 6A","Sentinel",NA,NA,-43.654868948409,172.63288517208,1570396.8064237,5166393.4734383,14671276,2022-08-29 12:08:00,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7243273,"ST6B (retired)","Sentinel",NA,NA,-43.655459511479,172.63202292521,1570327.5678028,5166327.5769066,14671459,2022-08-29 12:15:00,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,13766568,"10D s84","Sentinel",NA,NA,-43.645724378227,172.62946776309,1570116.7015731,5167407.8547845,14671531,2022-08-29 12:16:00,"Sprung","None","Yes","Peanut butter","Blaze lure added","Denis Aldridge",1,"Possum",NA,"Adult","OK",NA
"6: ST South",7248798,"ST 6M","Sentinel",NA,NA,-43.658287584789,172.62889346925,1570076.6232607,5166012.3640791,14672721,2022-08-29 13:13:00,"Sprung","None","Yes","Peanut butter",NA,"Denis Aldridge",1,"Possum",NA,"Adult","OK",NA
"6: ST South",13308657,"ST 6L","Sentinel",NA,NA,-43.658239581419,172.62836223507,1570033.7644331,5166017.5037186,14672754,2022-08-29 13:17:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"7. ST Lower",13299486,"7J","Sentinel",NA,NA,-43.655827720996,172.63249168123,1570365.5478106,5166286.8505975,14676743,2022-08-29 14:41:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"15. ST Auto Line",7248141,"A94 (retired)","AT220",NA,NA,-43.658192751775,172.62696999873,1569921.4809077,5166022.2010439,14677042,2022-08-29 14:46:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7247462,"ST 6F (retired)","Sentinel",NA,NA,-43.659117845768,172.62921542686,1570102.995601,5165920.2702879,14677098,2022-08-29 14:47:00,"Sprung","None","Yes","Peanut butter",NA,"Denis Aldridge",1,"Possum",NA,"Adult","OK",NA
"6: ST South",7233424,"6H (retired)","Sentinel",NA,NA,-43.655704850892,172.6305345121,1570207.6683944,5166299.7960217,14677345,2022-08-29 14:51:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",13671124,"S75 (retired)","Sentinel",NA,NA,-43.655770185939,172.63122110986,1570263.065379,5166292.7860626,14677337,2022-08-29 14:51:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7233701,"6G","Sentinel",NA,NA,-43.656109715612,172.63022675415,1570183.0522436,5166254.7207442,14677397,2022-08-29 14:52:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"7. ST Lower",13241968,"7I","Sentinel",NA,NA,-43.655262475653,172.63285650088,1570394.6877825,5166349.7576123,14677423,2022-08-29 14:52:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",13407453,"ST 6C","Sentinel",NA,NA,-43.656278066762,172.6315547068,1570290.2157931,5166236.49968,14677499,2022-08-29 14:53:00,"Still set, bait bad","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7222524,"MT 3D (retired)","Sentinel",NA,NA,-43.651988353218,172.62996997854,1570160.3063094,5166712.3517537,14719187,2022-09-02 12:19:00,"Still set, bait missing","None","Yes","Peanut butter","Blaze lure added","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,13766890,"10E S79","Sentinel",NA,NA,-43.64647825194,172.62873994216,1570058.3774769,5167323.8665484,14719222,2022-09-02 12:21:00,"Sprung","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",1,"Possum",NA,"Adult","OK",NA
NA,7222258,"MT 3C","Sentinel",NA,NA,-43.652046569856,172.63069545515,1570218.8384771,5166706.1467032,14719353,2022-09-02 12:30:00,"Still set, bait missing","None","Yes","Peanut butter","Blaze lure added","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,13776060,"10H S86","Sentinel",NA,NA,-43.646891401436,172.63212914857,1570331.9159268,5167279.1986303,14720920,2022-09-02 13:20:00,"Sprung","Peanut butter, Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",1,"Possum",NA,"Adult","OK",NA
"5. ST Line",13409990,"5N S14","Sentinel",NA,NA,-43.65415262087,172.63315687901,1570418.3645592,5166473.1264851,14754948,2022-09-07 09:23:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter","Blaze lure added","Denis Aldridge",0,"None",NA,"Adult","OK",NA
"5. ST Line",7233372,"5O S16","Sentinel",NA,NA,-43.655033248316,172.63063308826,1570215.2852722,5166374.4203798,14755653,2022-09-07 09:57:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7234443,"BF 7K","Sentinel",NA,NA,-43.650115623585,172.64016944894,1570981.9035283,5166923.9553511,14755681,2022-09-07 10:01:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7296957,"C 8I  (retired)","Sentinel",NA,NA,-43.649937594912,172.63974748194,1570947.7886794,5166943.5798047,14755690,2022-09-07 10:02:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"5. ST Line",13411341,"5L S15","Sentinel",NA,NA,-43.655213698767,172.62980830939,1570148.8667536,5166354.0830294,14755767,2022-09-07 10:06:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"5. ST Line",13625865,"5H","Sentinel",NA,NA,-43.656272065886,172.62951056231,1570125.382017,5166236.432383,14756656,2022-09-07 10:51:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,13768186,"10F S78","Sentinel",NA,NA,-43.647034809476,172.62931226895,1570104.8109143,5167262.2609768,14757884,2022-09-07 11:44:00,"Sprung","None","Yes","Peanut butter",NA,"Denis Aldridge",1,"Possum",NA,"Adult","OK",NA
"5. ST Line",7234011,"5I S19","Sentinel",NA,NA,-43.655510599384,172.62867825624,1570057.8901608,5166320.7018383,14758630,2022-09-07 12:02:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,13766890,"10E S79","Sentinel",NA,NA,-43.64647825194,172.62873994216,1570058.3774769,5167323.8665484,14758679,2022-09-07 12:04:00,"Sprung","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,13766568,"10D s84","Sentinel",NA,NA,-43.645724378227,172.62946776309,1570116.7015731,5167407.8547845,14758707,2022-09-07 12:07:00,"Sprung","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,13766288,"10C S89","Sentinel",NA,NA,-43.645345250003,172.63087152577,1570229.727399,5167450.4655196,14758915,2022-09-07 12:20:00,"Still set, bait missing","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7241865,"ST 4F","Sentinel",NA,NA,-43.654608456257,172.62737792663,1569952.5861576,5166420.4249929,14758977,2022-09-07 12:23:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,13776060,"10H S86","Sentinel",NA,NA,-43.646891401436,172.63212914857,1570331.9159268,5167279.1986303,14759519,2022-09-07 12:45:00,"Still set, bait missing","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7240113,"ST 4D (retired)","Sentinel",NA,NA,-43.654450343905,172.62593120088,1569835.8461937,5166437.460373,14760054,2022-09-07 13:30:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7296191,"C 8G","Sentinel",NA,NA,-43.650985945353,172.63768117451,1570781.6614549,5166826.4235825,14760528,2022-09-07 13:56:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7302118,"MT 9I","Sentinel",NA,NA,-43.65038103768,172.63762402933,1570776.7598189,5166893.585171,14760746,2022-09-07 14:03:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7302002,"MT 9H","Sentinel",NA,NA,-43.650029235842,172.63753012916,1570769.0167648,5166932.6236002,14760764,2022-09-07 14:04:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,13571807,"ST A20 (retired)","AT220",NA,NA,-43.655401429717,172.62709273966,1569929.9849873,5166332.2531408,14761515,2022-09-07 14:50:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"5. ST Line",7301623,"5D A63","AT220",NA,NA,-43.655993970811,172.62764393327,1569974.7266978,5166266.6443691,14761521,2022-09-07 14:51:00,"Sprung","None","Yes","Peanut butter",NA,"Denis Aldridge",1,"Mouse",NA,"Adult","OK",NA
NA,7225257,"MT 3K","Sentinel",NA,NA,-43.651094783404,172.63487827387,1570555.6812325,5166813.3454457,14761953,2022-09-07 15:16:00,"Sprung","None","Yes","Peanut butter",NA,"Denis Aldridge",1,"Possum",NA,"Adult","OK",NA
"5. ST Line",13411867,"5L S23","Sentinel",NA,NA,-43.654454892808,172.62902430781,1570085.2705294,5166438.0746384,14762598,2022-09-07 15:23:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7243351,"ST 4I (retired)","Sentinel",NA,NA,-43.653729600961,172.63085752499,1570232.7393,5166519.2854921,14762604,2022-09-07 15:36:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7243273,"ST6B (retired)","Sentinel",NA,NA,-43.655459511479,172.63202292521,1570327.5678028,5166327.5769066,14813958,2022-09-12 10:03:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7243153,"ST 6A","Sentinel",NA,NA,-43.654868948409,172.63288517208,1570396.8064237,5166393.4734383,14814002,2022-09-12 10:09:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",13407453,"ST 6C","Sentinel",NA,NA,-43.656278066762,172.6315547068,1570290.2157931,5166236.49968,14814020,2022-09-12 10:10:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"1: MT Upper",7462465,"1Sa","Sentinel",NA,NA,-43.650324369902,172.62504598295,1569762.3939262,5166895.3736194,14814155,2022-09-12 10:17:00,"Sprung","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7242909,"ST 6D","Sentinel",NA,NA,-43.657425891022,172.6307436093,1570225.3796332,5166108.73026,14814195,2022-09-12 10:21:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",13242889,"6E","Sentinel",NA,NA,-43.657689689387,172.63040941316,1570198.5625116,5166079.3125413,14814204,2022-09-12 10:22:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"1: MT Upper",7463463,"1Sb","Sentinel",NA,NA,-43.649517763552,172.62571304132,1569815.7839471,5166985.1989771,14814327,2022-09-12 10:30:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7247462,"ST 6F (retired)","Sentinel",NA,NA,-43.659117845768,172.62921542686,1570102.995601,5165920.2702879,14818032,2022-09-12 13:19:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",7248798,"ST 6M","Sentinel",NA,NA,-43.658287584789,172.62889346925,1570076.6232607,5166012.3640791,14818758,2022-09-12 14:24:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
"6: ST South",13308657,"ST 6L","Sentinel",NA,NA,-43.658239581419,172.62836223507,1570033.7644331,5166017.5037186,14818763,2022-09-12 14:24:00,"Sprung","None","Yes","Peanut butter",NA,"Denis Aldridge",1,"Possum",NA,"Adult","OK",NA
NA,7225257,"MT 3K","Sentinel",NA,NA,-43.651094783404,172.63487827387,1570555.6812325,5166813.3454457,14819098,2022-09-12 14:39:00,"Sprung","Peanut butter","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,14326725,"ST A15","AT220",NA,NA,-43.654707406284,172.62426259424,1569701.422269,5166408.3029536,14832377,2022-09-13 09:57:00,"Sprung","Mayo","Yes","Peanut butter",NA,"Denis Aldridge",1,"Rat - Ship",NA,"Adult","OK",NA
NA,7297211,"C 8K (retired)","Sentinel",NA,NA,-43.649261476215,172.6420901908,1571136.390484,5167019.4875527,14867683,2022-09-16 10:06:00,"Still set, bait missing","None","Yes","Peanut butter","Blaze lure added","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7296957,"C 8I  (retired)","Sentinel",NA,NA,-43.649937594912,172.63974748194,1570947.7886794,5166943.5798047,14868113,2022-09-16 10:33:00,"Still set, bait missing","Peanut butter","Yes","Peanut butter","Blaze lure added","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7296191,"C 8G","Sentinel",NA,NA,-43.650985945353,172.63768117451,1570781.6614549,5166826.4235825,14868693,2022-09-16 11:13:00,"Still set, bait missing","Peanut butter","Yes","Peanut butter","Blaze lure added","Denis Aldridge",0,"None",NA,"Adult","OK",NA
NA,7295719,"C 8E","Sentinel",NA,NA,-43.651820344344,172.63686433792,1570716.1949919,5166733.4664506,14868983,2022-09-16 11:26:00,"Still set, bait missing","None","Yes","Peanut butter","Blaze lure added","Denis Aldridge",0,"None",NA,"Adult","OK",NA
